id,constant,position,translate
30,indexBenefitsText.benefit4.text|dot,Описание преимущества №4,Auf unserer Plattform können Sie die Geschichte der Kursbewegung analysieren und auf dieser Grundlage Ihre Strategie bestimmen.
1.4. Как начать.,,,
31,indexStepsText.h2,Главный заголовок раздела,Starten Sie den Handel in drei Stufen
32,indexStepsText.step1.title,Шаг №1,Anmeldung auf der Plattform
33,indexStepsText.step1.text|dot,Описание Шага №1,Im ersten Schritt müssen Sie die Kontaktdaten angeben.
34,indexStepsText.step2.title,Шаг №2,Kontotyp definieren
35,indexStepsText.step2.text|dot,Описание Шага №2,"Die zweite Stufe beinhaltet die Wahl des Kontotyps, auf der Plattform gibt es mehrere von ihnen."
36,indexStepsText.step3.title,Шаг №3,Einzahlen
37,indexStepsText.step3.text|dot,Описание Шага №3,In der dritten Phase müssen Sie nur die Einzahlung auf dem Handelsterminal auffüllen und mit dem Handel beginnen.
1.5. Информация об аккаунтах.,,,
38,indexAccountsText.h2,Главный заголовок раздела,Kontoinformationen
39,indexAccountsText.account1.title,Аккаунт №1,Anfänger
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Diese Art von Konto ermöglicht die Verwendung der beliebtesten Tools und ermöglicht auch den Zugriff auf Schulungsmaterialien.
41,indexAccountsText.account2.title,Аккаунт №2,Mitte
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,Noch mehr Handelsinstrumente und bessere Bedingungen für den Händler.
43,indexAccountsText.account3.title,Аккаунт №3,Spezialist
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,"Wenn Sie diesen Tarif wählen, erhalten Sie neben dem vollen Zugang zum Handelsterminal auch die Möglichkeit, Ihre Einzahlung zu versichern."
45,indexAccountsText.account_condition_1,Минимальный депозит:,Mindesteinzahlung
46,indexAccountsText.account_condition_2,Кредитное плечо:,Hebel
47,indexAccountsText.account_condition_3,Моментальное исполнение,Sofortige Ausführung
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Handel mit Kryptowährungen und Metallen
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,PAMM-Konten investieren
50,indexAccountsText.account_condition_6,Отсутствие свопа,Kein Tausch
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,ETF and index trading
52,indexAccountsText.account_condition_8,Страхование депозитов,Einlagensicherung
53,indexAccountsText.account_condition_9,Персональный менеджер,Persönlicher Manager
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Eröffnung eines persönlichen PAMM-Kontos
53,indexAccountsText.account_condition_11,Защита депозитов,Einlagenschutz
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,24-Stunden-Support
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Neuesten Nachrichten aus der Wirtschaft
1.7. Футер,,,
56,footerContent,Футер текст,"Company Name ist unter folgender Adresse registriert: France, Ile-de-France, Line A, Marne-la-Vallee Chessie station. Das Unternehmen wird gemäß den Anforderungen der Europäischen Börsenaufsichtsbehörde (Lizenznummer: 096/08), der australischen Securities and Investment Commission (ASIC) (19-365MR) und der britischen Finanzaufsichtsbehörde (FCA) FRN: 584283 betrieben."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,Große Chancen für den Handel
58,marketsHeaderText.text|dot,Подзаголовок,"Company Name bietet Händlern von überall auf der Welt die Möglichkeit, mehr als 200 der beliebtesten Finanzinstrumente zu verwenden."
59,commonMarketsText.title_graph,Загловок торгового графика,Handelsinstrument Chart
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Instrumente Tisch
61,commonMarketsText.footnote,Часы работы рынков,* Öffnen und Schließen Zeiten werden durch UTC 0 angezeigt
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Währungspaare
63,marketsListText.market1.text|dot,Подзаголовок,Der Erwerb von Währungen ist eines der beliebtesten Instrumente für Investitionen an den Finanzmärkten. Jede Sekunde wird eine große Anzahl von Transaktionen zum Verkauf und Kauf von Währungen auf der ganzen Welt durchgeführt.
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Metalle
65,marketsListText.market2.text|dot,Подзаголовок,"Mit der Firma Company Name erhalten Sie die Möglichkeit, wertvolle Metalle wie Gold, Silber, Kupfer, Platin und andere zu erwerben."
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Aktien
67,marketsListText.market3.text|dot,Подзаголовок,"Aktien verschiedener Unternehmen-die zweitbeliebteste, nach dem Devisenhandel, ein Werkzeug für die Durchführung von Operationen an der Börse."
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Commodities
69,marketsListText.market4.text|dot,Подзаголовок,"Auf der Company Name-Plattform haben Sie die Möglichkeit, landwirtschaftliche Produkte, Energieprodukte und andere zu handeln."
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Indizes
71,marketsListText.market5.text|dot,Подзаголовок,"Aktienindizes sind eine Alternative zu anderen Finanzmärkten und haben ihre Vorteile, nämlich langfristig zu investieren und sofortige Diversifizierung, da die Aktien mehrerer großer Unternehmen gleichzeitig gehandelt werden."
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Kryptowährung
73,marketsListText.market6.text|dot,Подзаголовок,"Ein relativ neues Finanzinstrument, hat hohe Risiken, aber aufgrund der starken Dynamik der Preise ermöglicht es Ihnen, die investierten Mittel aufgrund der Differenz zwischen dem Kaufpreis und dem Verkaufspreis zu multiplizieren."
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,Forex
75,forexHeaderText.text|dot,Подзаголовок,"Werden Sie Teil des Finanzmarktes durch den Handel mit Währungspaaren. Im Handelsterminal Company Name gibt es viele angewandte Werkzeuge, um den zukünftigen Preis einer bestimmten Währung zu analysieren und vorherzusagen. Dies wird Ihnen helfen, immer im Plus zu bleiben."
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Handel von überall auf der Welt
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Es spielt keine Rolle, wo Sie sich gerade befinden, wenn Sie Zugang zum Internet haben - Sie können Transaktionen an der Börse durchführen."
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Hohe Rendite
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,Im Vergleich zum Aktienmarkt hat der Devisenhandel eine höhere Rendite. Die durchschnittliche Rendite des Devisenhandels beträgt 20-30%.
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Niedrige Einstiegsschwelle
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Um auf dem Devisenmarkt zu handeln, ist es nicht notwendig, grundlegende Kenntnisse zu haben, Sie können direkt im Prozess des Handels ausgebildet werden."
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,24-Stunden-Handel
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Der Devisenmarkt arbeitet rund um die Uhr an fünf Tagen in der Woche, es gibt die Möglichkeit, Ihren Arbeitsplan so zu gestalten, wie Sie sich wohl fühlen."
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Erfahren Sie mehr über den Devisenmarkt
85,forexAssetsText.text|dot,Подзаголовок,"Der Forex-Markt ist ein internationaler Devisenmarkt, der als einer der größten und aktivsten Finanzmärkte der Welt gilt. Der Handel auf diesem Markt wird auf der Grundlage von Währungspaaren durchgeführt, sowohl populär (EUR/USD) als auch exotischer, zum Beispiel USD/HKD."
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,Metalle
87,metalsHeaderText.text|dot,Подзаголовок,"Die beliebtesten Finanzinstrumente in diesem Bereich sind CFDs für verschiedene Arten von Metallen. Company Name wird eine Vielzahl von Tools für das Risikomanagement und die Vorhersage zur Verfügung stellen, die Ihnen helfen, die Handelsstrategie richtig aufzubauen."
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Eindeutigkeit der Zitate
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Die Zitate für dieses Finanzinstrument sind für alle Broker einheitlich, dies minimiert das Auftreten von strittigen Situationen im Zusammenhang mit Preisunterschiede."
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Informationen zu Futures-Volumina
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Die Informationen über das Volumen des Futures-Marktes sind ziemlich transparent, dies trägt wiederum zur Verbesserung der Handelsindikatoren bei."
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Verwendung von Leverage
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Der Handel mit Leverage ermöglicht den Handel mit nur einem Bruchteil des Wertes des Vermögenswerts, was es letztlich ermöglicht, mit wenig Kapital zu arbeiten."
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Niedriger Spread-Wert
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,Die Liquidität des Vertrags für die Ware ist viel höher als die Liquidität der Ware selbst.
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Erfahren Sie mehr über den Metallmarkt
97,metalsAssetsText.text|dot,Подзаголовок,"Der Edelmetallmarkt ist ein Bereich der wirtschaftlichen Beziehungen, der die Durchführung von Handelsgeschäften mit verschiedenen Edelmetallen, wie Gold, regelt. Es ist ein unterstützendes Werkzeug, mit dem Sie Ihr Anlageportfolio diversifizieren können."
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,Aktien
99,stocksHeaderText.text|dot,Подзаголовок,"Gehen Sie durch die einfache Prozedur der Registrierung des Kontos und beginnen Sie, die Aktien der Gesellschaften schon jetzt zu kaufen und zu verkaufen."
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Niedrige Provisionen für Operationen
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Company Name hat ein loyales System von Provisionen für Transaktionen, bei denen der Händler und der Broker im Plus bleiben."
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Kurz-und langfristige Investitionen
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Handelsterminal ermöglicht es Ihnen, sowohl langfristige Investitionen zu tätigen, mit einem Vorteil für die Zukunft und kurzfristig, mit der Erwartung, auf der Preisdifferenz zu verdienen."
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Vielzahl von Aktien verschiedener Unternehmen
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Company Name gibt Ihnen die Möglichkeit, Aktien einer Vielzahl von Unternehmen zu kaufen: große und etablierte oder vielversprechende, aber riskantere Start-ups."
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Minimale Markteintrittsschwelle
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Es ist nicht notwendig, ein großes Startkapital für den Aktienhandel zu haben, Sie können mit kleinen Investitionen beginnen."
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Erfahren Sie mehr über den Aktienmarkt
109,stocksAssetsText.text|dot,Подзаголовок,"Aktien sind eine Art von Wertpapieren an der Börse. Durch den Kauf einer Aktie erhält der Eigentümer einen Anteil am Kapital des Unternehmens. Aktien sind das beliebteste Instrument, um an der Börse zu investieren."
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,Commodities
111,commoditiesHeaderText.text|dot,Подзаголовок,"Company Name ermöglicht es allen Benutzern, Transaktionen für den Handel mit Rohstoffen durchzuführen. Der Rohstoffmarkt umfasst landwirtschaftliche Produkte und Energieprodukte."
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Diversifikation
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Die Korrelation zwischen den Rohstoffkosten und den verschiedenen Börsenkursen ist ziemlich gering.
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Hebelwirkung
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Auf der Plattform gibt es die Möglichkeit, Hebelwirkung zu verwenden, die Ihnen erlaubt, die Gewinne aus dem Handel deutlich zu erhöhen."
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Minimale Investitionen
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"CFD - Handel mit Rohstoffen ermöglicht es Ihnen, den Handel ohne viel Kapital zu starten. Selbst mit minimalen Investitionen können Sie bei einem fallenden oder steigenden Preis profitieren."
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Vielzahl von Rohstoffen
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Company Name ermöglicht die Durchführung von Transaktionen für den Handel mit beliebigen Rohstoffen.
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Erfahren Sie mehr über den Rohstoffmarkt
121,commoditiesAssetsText.text|dot,Подзаголовок,"Rohstoffe sind verschiedene Materialien, die in der natürlichen Umgebung vorhanden sind oder daraus gewonnen werden. Öl, Gas, Erz, Holz und mehr sind alle Rohstoffe. Für den Handel mit diesen Arten von Waren wird am häufigsten Futures-Handel verwendet, mit dem Sie auf Preisdifferenzen verdienen können."
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Indizes
123,indicesHeaderText.text|dot,Подзаголовок,"Indizes bieten die Möglichkeit, in einem Kontaktformat für die Preisdifferenz zu handeln. Dieses Finanzinstrument hat eine geringe Volatilität, was es wiederum zu einem großartigen Werkzeug für die Difersifizierung eines Anlageportfolios macht und auch langfristige Investitionen ermöglicht."
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Niedrige Gebühren und Provisionen
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Aufträge für die Durchführung von Operationen werden ohne zusätzliche Gebühren und Gebühren durchgeführt.
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Analyse und Vorhersage
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Company Name bietet Händlern viele Finanzanalysewerkzeuge, die mit einer angemessenen und kompetenten Analyse die Handelsindikatoren erhöhen können."
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Niedrige Vorkommen Schwelle
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Investitionen in Aktienindizes erfordern keine grundlegende Ausbildung im Handel.
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Niedrige Kosten
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Die Investition von Kapital in Indizes trägt viel weniger Kosten, was sich positiv auf den Gewinn des Händlers auswirkt."
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Erfahren Sie mehr über den Markt Indizes
133,indicesAssetsText.text|dot,Подзаголовок,"Aktienindizes sind relative Indikatoren, die den allgemeinen Zustand eines Landes, einer Branche als Ganzes oder eines privaten Anlageportfolios widerspiegeln. Aktienindizes charakterisieren den durchschnittlichen Wert verschiedener Wertpapiere und zeigen die Gesamtdynamik."
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,Cryptocurrencies
135,cryptoHeaderText.text|dot,Подзаголовок,"Digitales Geld bedeutet keine langfristigen Investitionen und Dividendenrenditen. Die einzige soposob verdienen Kryptowährung-billiger zu kaufen und teurer zu verkaufen. Das Instrument ist riskant und eher unterstützend, die Preisdynamik ist schwer vorherzusagen, aber unter günstigen Umständen können die Gewinne alle anderen fundamentalen Instrumente für Investitionen übertreffen."
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,Einfacher Start
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Keine Notwendigkeit, die Blockchain herunterzuladen und eine digitale Brieftasche zu erstellen."
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Schnelle Ausführung
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Die Company Name-Plattform ermöglicht es Ihnen, sofort Aufträge für den Kauf und Verkauf von Kryptowährung auszuführen."
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,24-Stunden-Support
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Betreiber und Techniker sind bereit, Fragen zu beantworten und 24/7 zu unterstützen."
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Hebelwirkung
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Einstellbare Hebelwirkung ermöglicht es Ihnen, mehr Gewinn zu erzielen, während es möglich ist, Risiken zu verteilen."
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Erfahren Sie mehr über den Kryptowährungsmarkt
145,cryptoAssetsText.text|dot,Подзаголовок,"Kryptowährung ist eine dezentralisierte digitale Währung, die auf Spekulationen beruht. Das Instrument hat hohe Risiken, aber auch hohe Renditen. Es ist am besten, in Kryptowährung freie Mittel zu investieren, im Gegensatz zum Fall ist es besser, die vorhersagbareren Werkzeuge zu wählen."
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Lesen Sie mehr über die Handelsbedingungen
147,tradingHeaderText.text|dot,Подзаголовок,"Hier können Sie mehr über einige Parameter von Orders erfahren, wie zum Beispiel: Menge, Hebelwirkung, Swap, Spread, Margin Call und Stop Out und viele andere. Eine kompetente Analyse und Vorhersage dieser Indikatoren wird dazu beitragen, Ihren Gewinn aus dem Handel deutlich zu erhöhen."
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Rechner des Händlers
149,tradingCalculatorText.text|dot,Подзаголовок,"Der Online-Rechner des Händlers ist ein Werkzeug, das verwendet wird, um das Niveau der freien Mittel für die geplante Transaktion zu bestimmen und auch die Höhe der Provision zu berechnen. Um den Rechner zu verwenden, müssen Sie die ursprünglichen Parameter angeben."
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Instrument: <div class=""description"">geben Sie das ausgewählte Finanzinstrument aus der Liste an</div>"
151,estimationText.offer_2,Цена открытия,"Preis: <div class=""description"">geben Sie den geschätzten Preis für die Eröffnung und Schließung der Bestellung an, um das mögliche Ergebnis der Bestellung zu sehen</div>"
152,estimationText.offer_3,Объем сделки,"Handelsvolumen: <div class=""description"">genaue Angabe des Handelsvolumens in Losen</div>"
153,estimationText.offer_4,"Своп, в пунктах","Swap in punkten: <div class=""description"">wird automatisch auf der Grundlage der Differenz zwischen Ask- und Bid-Preisen berechnet</div>"
154,estimationText.offer_5,"Своп, в USD","Swap in USD: <div class=""description"">automatisch berechnet auf der Grundlage der Kosten für den Positions-Rollover in der Nacht</div>"
155,estimationText.offer_6,Маржа в USD,"Marge: <div class=""description"">die angegebenen Daten sind der Mindestbetrag der kostenlosen Einzahlung, der für die Durchführung einer Transaktion erforderlich ist</div>"
156,estimationText.offer_7,Прибыль в USD,"Gewinn: <div class=""description"">angabe des wahrscheinlichen Gewinns auf der Grundlage der aktuellen Parameter</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Wie der Rechner Werke des Händlers
158,estimationText.ul_title,Подзаголовок,Erste Daten
159,estimationText.li_1,Данные №1,Instrument
160,estimationText.li_2,Данные №2,Eröffnungskurs
161,estimationText.li_3,Данные №3,Transaktionsvolumen
162,estimationText.li_4,Данные №4,Swap in punkten
163,estimationText.li_5,Данные №5,Swap in USD
164,estimationText.li_6,Данные №6,Margin
165,estimationText.li_7,Данные №7,Profitieren
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Company Name öffnet Ihnen die Welt der finanziellen Investitionen
167,aboutHeaderText.text|dot,Подзаголовок,"In der modernen Welt ist es jedes Jahr schwieriger, ohne Kenntnisse der Wirtschaft und Finanzinstrumente auszukommen. Auf der Company Name-Plattform können Sie nicht nur lernen, den Handel und verstehen, wie der Markt von innen funktioniert, sondern auch eine passive Rendite auf Investitionen zu sichern."
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='184568'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,aktive Benutzer
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='487500'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,täglich geöffnet
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='200'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,Handelsinstrumente
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='150'>0</span> mio
175,aboutCounterText.counter4.text,Текст показателя №4,dollar täglich Umsatz
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>
177,aboutCounterText.counter5.text,Текст показателя №5,jahr auf dem Broker-Markt
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,Ihr Komfort und Sicherheit ist unsere Hauptaufgabe
179,aboutConditionsText.text|dot,Подзаголовок,"Hunderte von Menschen arbeiten täglich, um einen komfortablen, schnellen und sicheren Betrieb der Handelsplattform zu gewährleisten, damit Sie die Möglichkeit haben, die Welt der Investitionen kennen zu lernen. Hunderte von Experten teilen ihr Wissen, damit Ihr Handel Ihnen mehr Gewinn bringt. Company Name ist nicht nur ein Vermittler zwischen dem Kunden und der Börse, es ist sowohl ein Lehrer als auch ein Mentor und ein Assistent für Anfänger."
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Vor unserem Team stehen langfristige und grundlegende Ziele
181,aboutGoalsText.goal1.title,Заголовок №1,Ziel Nr. 1
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,"Erhöhen Sie den Umsatz unserer Händler um 30%, indem Sie verschiedene Strategien und Empfehlungen entwickeln."
183,aboutGoalsText.goal2.title,Заголовок №2,Ziel Nr. 2
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,Ausbilden und auf ein konstantes Einkommen von 50.000 Anfänger Händler bringen.
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Große Weite und eine Vielzahl von Handelsinstrumenten
186,aboutQualityText.text,Описание заголовка №1,Company Name arbeitet täglich an der Einführung neuer Handelsinstrumente. Zu diesem Zeitpunkt können Sie bereits mehr als 200 Werkzeuge schnell und sicher verwenden. Unser Unternehmen arbeitet mit großen internationalen Finanzagenten zusammen und bietet die aktuellsten Angebote in kürzester Zeit.
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,Die Geschichte
188,aboutHistoryText.year1.title,2017 год. Заголовок,Start der Brokerage-Aktivität
189,aboutHistoryText.year1.text|dot,2017 год. Описание,Der Hauptsitz des Unternehmens wurde Anfang 2018 eröffnet. Parallel zur Eröffnung wurde die erste Version unserer Handelsplattform erstellt.
190,aboutHistoryText.year2.title,2018 год. Заголовок,Ausweitung der Aktivitäten
191,aboutHistoryText.year2.text|dot,2018 год. Описание,"Im Jahr 2019 begann unser Unternehmen, neue Märkte zu erschließen und unsere Vertretung wurde in 6 großen Ländern eröffnet. Zu diesem Zeitpunkt gab es bereits 100 funktionierende und vollständig funktionierende Tools auf unserer Plattform."
192,aboutHistoryText.year3.title,2019 год. Заголовок,Entwicklung neuer Handelsbedingungen für Händler
193,aboutHistoryText.year3.text|dot,2019 год. Описание,Im Jahr 2020 haben wir unser Handelsterminal auf eine modernere Version aktualisiert und auch loyalere Konditionen für unsere Kunden entwickelt.
194,aboutHistoryText.year4.title,2020 год. Заголовок,Einführung neuer Finanzinstrumente
195,aboutHistoryText.year4.text|dot,2020 год. Описание,"Alle 2021 unser Team arbeitete an der Einführung neuer Finanzinstrumente, im Moment gibt es bereits 200."
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Moderne Handelsplattform
197,aboutPlatformText.text|dot,Подзаголовок,Die Handelsplattform Company Name hat eine Reihe von Vorteilen gegenüber der Konkurrenz
